#name,ra,dec,usrid,separation,probability,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w
 2CXO J141649.9+521809, 14 16 49.90,+52 18 09.35,  21511,     0.98,     0.07,     0.83,     0.80,    127.5,     6.86,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,6.027e-15,         ,         ,         
 2CXO J141651.2+522046, 14 16 51.26,+52 20 46.35,  21502,     0.60,     0.06,     0.72,     0.71,     98.0,    22.36,                TRUE, TRUE,FALSE,FALSE,3.934e-14,3.658e-14,4.210e-14,         ,         ,         
 2CXO J141653.2+522104, 14 16 53.22,+52 21 04.11,   1211,     0.17,     0.07,     0.80,     0.73,     94.3,    10.68,                TRUE, TRUE,FALSE,FALSE,7.607e-15,6.299e-15,8.838e-15,         ,         ,         
 2CXO J141730.4+264456, 14 17 30.42,+26 44 56.86,   3177,     0.83,     0.07,     0.90,     0.77,    177.6,     8.87,                TRUE,FALSE,FALSE,FALSE,7.792e-14,6.855e-14,8.673e-14,         ,         ,         
 2CXO J141730.9+073320, 14 17 30.93,+07 33 20.11,  76677,     0.70,     0.06,     0.77,     0.75,    118.1,     4.57,                TRUE,FALSE,FALSE,FALSE,6.828e-14,5.292e-14,8.279e-14,         ,         ,         
 2CXO J141736.9+522430, 14 17 36.91,+52 24 30.01, 152757,     0.85,     0.08,     0.94,     0.81,     64.1,     7.73,                TRUE,FALSE,FALSE,FALSE,3.552e-15,3.030e-15,4.074e-15,         ,         ,         
 2CXO J141741.8+522823, 14 17 41.88,+52 28 23.46,  21478,     0.41,     0.06,     0.71,     0.71,      0.0,    26.19,                TRUE,FALSE,FALSE,FALSE,3.818e-14,3.617e-14,4.019e-14,         ,         ,         
 2CXO J141801.9+523514, 14 18 01.97,+52 35 14.87, 152995,     0.97,     0.06,     0.71,     0.71,     13.2,    24.77,                TRUE, TRUE,FALSE,FALSE,1.439e-14,1.352e-14,1.520e-14,         ,         ,         
 2CXO J141814.2+522810, 14 18 14.29,+52 28 10.30, 152851,     0.96,     0.09,     1.06,     0.96,    166.7,     3.94,                TRUE, TRUE,FALSE,FALSE,1.067e-15,6.065e-16,1.527e-15,         ,         ,         
 2CXO J141823.6+244800, 14 18 23.68,+24 48 00.14, 107380,     0.95,     0.18,     2.21,     1.38,    179.3,     7.85,                TRUE,FALSE,FALSE,FALSE,1.321e-14,5.837e-15,2.058e-14,         ,         ,         
 2CXO J141855.4+244108, 14 18 55.42,+24 41 08.87, 107224,     0.40,     0.06,     0.71,     0.71,     22.3,    25.67,                TRUE,FALSE,FALSE,FALSE,1.916e-13,1.840e-13,1.992e-13,         ,         ,         
 2CXO J141905.0+522527, 14 19 05.09,+52 25 27.48, 152781,     0.44,     0.18,     2.28,     1.11,      1.5,    14.97,                TRUE,FALSE,FALSE,FALSE,2.539e-14,1.936e-14,3.110e-14,         ,         ,         
 2CXO J141908.2+075449, 14 19 08.30,+07 54 49.27,  13559,     0.32,     0.06,     0.71,     0.71,     86.7,    19.34,                TRUE,FALSE,FALSE,FALSE,1.602e-12,1.514e-12,1.684e-12,         ,         ,         
 2CXO J141925.5+074953, 14 19 25.51,+07 49 53.17,  77181,     0.33,     0.19,     2.30,     1.43,     94.3,     3.82,                TRUE,FALSE,FALSE,FALSE,5.103e-14,3.554e-14,6.653e-14,         ,         ,         
 2CXO J141927.0+075749, 14 19 27.09,+07 57 49.70,  77405,     0.35,     0.07,     0.86,     0.77,     76.7,     6.82,                TRUE,FALSE,FALSE,FALSE,1.663e-13,1.421e-13,1.905e-13,         ,         ,         
 2CXO J141946.6+542314, 14 19 46.62,+54 23 14.91, 167338,     1.00,     0.06,     0.71,     0.71,      0.0,    43.73,                TRUE,FALSE,FALSE,FALSE,         ,         ,         ,1.632e-12,1.595e-12,1.670e-12
 2CXO J141947.0+005904, 14 19 47.02,+00 59 04.70,  60855,     0.97,     0.22,     2.72,     1.49,      4.6,     3.17,                TRUE,FALSE,FALSE,FALSE,6.963e-14,4.598e-14,9.327e-14,         ,         ,         
 2CXO J141949.3+060654, 14 19 49.39,+06 06 54.07,  74206,     0.08,     0.06,     0.71,     0.71,     49.2,     9.13,                TRUE,FALSE,FALSE,FALSE,5.703e-14,5.082e-14,6.324e-14,         ,         ,         
 2CXO J141956.6+060749, 14 19 56.63,+06 07 49.06,  14078,     0.63,     0.06,     0.72,     0.71,     79.6,    11.68,                TRUE,FALSE,FALSE,FALSE,9.887e-14,9.003e-14,1.077e-13,         ,         ,         
 2CXO J142015.6+523717, 14 20 15.62,+52 37 17.41, 153033,     0.73,     0.22,     2.79,     1.95,     60.9,    12.95,                TRUE,FALSE,FALSE,FALSE,4.146e-14,3.522e-14,4.770e-14,         ,         ,         
 2CXO J142033.5+525917, 14 20 33.57,+52 59 17.15,  35776,     0.77,     0.08,     0.99,     0.99,      0.0,     2.72,            MARGINAL,FALSE,FALSE,FALSE,3.710e-16,1.762e-16,5.566e-16,         ,         ,         
 2CXO J142048.6+394532, 14 20 48.65,+39 45 32.66,  24148,     0.85,     0.08,     0.95,     0.80,    122.4,     7.52,                TRUE,FALSE,FALSE,FALSE,9.659e-14,8.333e-14,1.098e-13,         ,         ,         
 2CXO J142114.0+282452, 14 21 14.05,+28 24 52.81,  27369,     0.75,     0.06,     0.71,     0.71,      0.7,    16.86,                TRUE,FALSE,FALSE, TRUE,2.615e-13,2.459e-13,2.770e-13,         ,         ,         
 2CXO J142123.9+463318, 14 21 23.99,+46 33 18.25, 145314,     0.27,     0.06,     0.74,     0.73,    142.0,     6.45,                TRUE,FALSE,FALSE,FALSE,1.406e-14,1.187e-14,1.626e-14,         ,         ,         
 2CXO J142214.5-002915, 14 22 14.52,-00 29 15.21,  43468,     0.46,     0.09,     1.14,     0.95,    124.8,     8.70,                TRUE,FALSE,FALSE,FALSE,1.008e-13,8.855e-14,1.130e-13,         ,         ,         
 2CXO J142258.2+193322, 14 22 58.24,+19 33 22.08,  98464,     0.62,     0.06,     0.72,     0.72,    107.9,    13.59,                TRUE,FALSE,FALSE,FALSE,2.153e-13,1.993e-13,2.302e-13,         ,         ,         
 2CXO J142259.8+193536, 14 22 59.85,+19 35 36.72,  34337,     0.75,     0.06,     0.71,     0.71,     38.3,    11.02,                TRUE,FALSE,FALSE,FALSE,1.439e-13,1.306e-13,1.563e-13,         ,         ,         
 2CXO J142301.0+533311, 14 23 01.09,+53 33 11.79, 154109,     0.65,     0.07,     0.89,     0.77,     12.5,    17.55,                TRUE,FALSE,FALSE,FALSE,4.727e-14,4.437e-14,5.017e-14,         ,         ,         
 2CXO J142312.7+452858, 14 23 12.71,+45 28 58.54, 143621,     0.48,     0.14,     1.77,     1.16,    153.5,     7.92,                TRUE,FALSE,FALSE,FALSE,4.985e-14,4.261e-14,5.666e-14,         ,         ,         
 2CXO J142315.5+235817, 14 23 15.56,+23 58 17.22, 106049,     0.58,     0.07,     0.80,     0.76,      9.7,    14.66,                TRUE,FALSE,FALSE,FALSE,2.288e-13,2.131e-13,2.444e-13,         ,         ,         
 2CXO J142342.0+454111, 14 23 42.02,+45 41 11.91, 143904,     0.90,     0.08,     1.00,     0.87,     53.9,     6.82,                TRUE,FALSE,FALSE,FALSE,2.270e-14,1.930e-14,2.611e-14,         ,         ,         
 2CXO J142351.8+421334, 14 23 51.83,+42 13 34.50,   1398,     0.68,     0.17,     2.14,     1.71,     58.2,     8.27,                TRUE,FALSE,FALSE,FALSE,1.875e-13,1.639e-13,2.112e-13,         ,         ,         
 2CXO J142352.4+224744, 14 23 52.44,+22 47 45.00,   5200,     0.58,     0.08,     1.02,     0.98,    131.1,    22.05,                TRUE,FALSE,FALSE,FALSE,3.654e-13,3.468e-13,3.840e-13,         ,         ,         
 2CXO J142412.3+375536, 14 24 12.33,+37 55 36.89, 130953,     0.79,     0.08,     0.93,     0.86,     44.9,     5.14,                TRUE,FALSE,FALSE,FALSE,1.146e-13,9.165e-14,1.362e-13,         ,         ,         
 2CXO J142414.1+421400, 14 24 14.12,+42 14 00.06, 138576,     0.21,     0.09,     1.12,     0.90,     77.3,     9.09,                TRUE,FALSE,FALSE,FALSE,9.500e-14,8.386e-14,1.061e-13,         ,         ,         
 2CXO J142421.6+453523, 14 24 21.66,+45 35 23.51, 143764,     0.70,     0.08,     1.02,     0.85,    103.3,    14.21,                TRUE, TRUE,FALSE,FALSE,         ,         ,         ,         ,         ,         
 2CXO J142428.1+351922, 14 24 28.12,+35 19 22.71,  25387,     0.52,     0.12,     1.47,     1.27,    148.4,    13.50,                TRUE,FALSE,FALSE,FALSE,2.370e-13,2.149e-13,2.578e-13,         ,         ,         
 2CXO J142433.8+461543, 14 24 33.90,+46 15 43.09, 144687,     0.28,     0.07,     0.90,     0.77,    126.4,     8.54,                TRUE,FALSE,FALSE,FALSE,5.586e-15,4.589e-15,6.584e-15,         ,         ,         
 2CXO J142435.9+421030, 14 24 35.98,+42 10 30.42, 138473,     0.68,     0.06,     0.72,     0.71,      2.1,     8.48,                TRUE,FALSE,FALSE,FALSE,7.496e-14,6.638e-14,8.354e-14,         ,         ,         
 2CXO J142437.9+453453, 14 24 37.95,+45 34 53.65, 143753,     0.63,     0.10,     1.22,     1.05,     93.4,    20.85,                TRUE,FALSE,FALSE,FALSE,1.297e-13,1.208e-13,1.386e-13,         ,         ,         
 2CXO J142438.1+225600, 14 24 38.11,+22 56 00.47, 104338,     0.55,     0.06,     0.71,     0.71,     26.5,    64.77,                TRUE,FALSE,FALSE,FALSE,8.516e-13,8.381e-13,8.644e-13,         ,         ,         
 2CXO J142439.8+344454, 14 24 39.82,+34 44 54.77,  25560,     0.44,     0.07,     0.90,     0.83,      5.5,    20.75,                TRUE,FALSE,FALSE,FALSE,4.745e-13,4.510e-13,4.979e-13,         ,         ,         
 2CXO J142447.9+324935, 14 24 47.93,+32 49 35.35,  26094,     0.89,     0.18,     2.21,     1.22,    130.1,     4.49,                TRUE,FALSE,FALSE,FALSE,6.275e-14,4.821e-14,7.728e-14,         ,         ,         
 2CXO J142452.0+263715, 14 24 52.10,+26 37 15.22,  27810,     0.36,     0.06,     0.75,     0.72,     57.5,     9.97,                TRUE,FALSE,FALSE,FALSE,7.889e-14,7.116e-14,8.662e-14,         ,         ,         
 2CXO J142455.6+351356, 14 24 55.67,+35 13 56.42, 126299,     0.69,     0.20,     2.54,     1.99,      0.6,     3.35,                TRUE,FALSE,FALSE,FALSE,1.118e-14,6.289e-15,1.584e-14,         ,         ,         
 2CXO J142504.7+344842, 14 25 04.77,+34 48 42.81,  25547,     0.37,     0.12,     1.50,     1.02,    112.7,     5.56,                TRUE,FALSE,FALSE,FALSE,1.070e-13,8.655e-14,1.262e-13,         ,         ,         
 2CXO J142507.3+323137, 14 25 07.33,+32 31 37.31, 121422,     0.64,     0.07,     0.90,     0.75,    178.6,     8.25,                TRUE,FALSE,FALSE,FALSE,1.508e-13,1.233e-13,1.784e-13,         ,         ,         
 2CXO J142511.3+332026, 14 25 11.34,+33 20 26.02,  25952,     0.46,     0.07,     0.84,     0.81,    178.3,    10.57,                TRUE,FALSE,FALSE,FALSE,2.107e-13,1.887e-13,2.327e-13,         ,         ,         
 2CXO J142512.9+340030, 14 25 12.93,+34 00 30.39, 124127,     0.55,     0.07,     0.91,     0.79,    102.7,     8.32,                TRUE,FALSE,FALSE,FALSE,2.176e-13,1.914e-13,2.438e-13,         ,         ,         
 2CXO J142530.1+335217, 14 25 30.11,+33 52 17.02, 123902,     0.20,     0.29,     3.59,     3.27,     58.5,     2.76,                TRUE,FALSE,FALSE,FALSE,2.707e-14,1.914e-14,3.454e-14,         ,         ,         
 2CXO J142532.8+330124, 14 25 32.83,+33 01 24.70, 122372,     0.93,     0.10,     1.21,     1.12,    142.3,     4.32,                TRUE,FALSE,FALSE,FALSE,5.046e-14,3.785e-14,6.308e-14,         ,         ,         
 2CXO J142538.9+331009, 14 25 38.97,+33 10 09.35, 122644,     0.46,     0.10,     1.20,     0.96,     74.3,     5.31,                TRUE,FALSE,FALSE,FALSE,8.663e-14,6.871e-14,1.036e-13,         ,         ,         
 2CXO J142543.3+335543, 14 25 43.30,+33 55 43.61, 123984,     0.65,     0.06,     0.80,     0.75,     43.6,     8.11,                TRUE,FALSE,FALSE,FALSE,1.050e-13,9.208e-14,1.180e-13,         ,         ,         
 2CXO J142545.5+332602, 14 25 45.52,+33 26 02.61, 123111,     0.54,     0.20,     2.53,     1.91,     10.8,     2.05,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,8.245e-14,         ,         ,         
 2CXO J142551.2+350112, 14 25 51.23,+35 01 12.87, 125949,     0.50,     0.08,     1.04,     1.04,      0.0,     6.79,                TRUE,FALSE,FALSE,FALSE,4.638e-14,3.513e-14,5.762e-14,         ,         ,         
 2CXO J142557.6+334626, 14 25 57.64,+33 46 26.24, 123718,     0.74,     0.07,     0.85,     0.77,     79.2,    25.48,                TRUE,FALSE,FALSE,FALSE,3.465e-13,3.323e-13,3.608e-13,         ,         ,         
 2CXO J142607.7+340426, 14 26 07.74,+34 04 26.39, 167238,     0.56,     0.06,     0.72,     0.71,      1.3,    16.49,                TRUE,FALSE,FALSE,FALSE,1.076e-13,1.007e-13,1.141e-13,         ,         ,         
 2CXO J142610.5+441124, 14 26 10.59,+44 11 24.06, 141714,     0.24,     0.06,     0.73,     0.73,    165.4,     3.76,                TRUE,FALSE,FALSE,FALSE,3.272e-14,2.485e-14,4.018e-14,         ,         ,         
 2CXO J142614.8+350616, 14 26 14.84,+35 06 16.13,  25453,     0.85,     0.06,     0.72,     0.72,     59.7,    14.02,                TRUE,FALSE,FALSE,FALSE,2.907e-13,2.621e-13,3.176e-13,         ,         ,         
 2CXO J142616.5+335326, 14 26 16.60,+33 53 26.23,  25784,     0.14,     0.06,     0.71,     0.71,     76.4,    13.23,                TRUE,FALSE,FALSE,FALSE,2.449e-13,2.258e-13,2.640e-13,         ,         ,         
 2CXO J142620.2+351711, 14 26 20.29,+35 17 12.00, 126398,     0.16,     0.16,     1.95,     1.37,    141.6,     3.88,                TRUE,FALSE,FALSE,FALSE,0.000e+00,0.000e+00,5.696e-15,         ,         ,         
 2CXO J142622.6+334202, 14 26 22.68,+33 42 02.55, 123582,     0.50,     0.06,     0.74,     0.73,     66.1,    11.52,                TRUE,FALSE,FALSE,FALSE,5.571e-14,5.069e-14,6.073e-14,         ,         ,         
 2CXO J142623.7+440705, 14 26 23.77,+44 07 05.55, 141595,     0.93,     0.10,     1.21,     0.99,    165.2,     5.00,                TRUE,FALSE,FALSE,FALSE,4.623e-14,3.678e-14,5.569e-14,         ,         ,         
 2CXO J142640.8+332159, 14 26 40.86,+33 21 59.80, 123005,     0.86,     0.20,     2.46,     2.02,    167.3,     3.35,                TRUE,FALSE,FALSE,FALSE,1.078e-14,6.820e-15,1.452e-14,         ,         ,         
 2CXO J142644.3+333053, 14 26 44.32,+33 30 53.09,  25910,     0.26,     0.32,     4.00,     4.00,      0.0,     2.27,            MARGINAL,FALSE,FALSE,FALSE,6.984e-15,3.326e-15,1.064e-14,         ,         ,         
 2CXO J142651.5+351924, 14 26 51.51,+35 19 24.33, 126460,     0.46,     0.06,     0.71,     0.71,      5.2,    20.39,                TRUE,FALSE,FALSE,FALSE,1.890e-13,1.386e-13,2.368e-13,         ,         ,         
 2CXO J142652.6+261925, 14 26 52.67,+26 19 25.29,   3421,     0.89,     0.06,     0.73,     0.72,     93.2,     6.97,                TRUE,FALSE,FALSE,FALSE,8.775e-14,7.521e-14,1.003e-13,         ,         ,         
 2CXO J142653.3+344513, 14 26 53.39,+34 45 13.92, 125460,     0.96,     0.29,     3.67,     1.73,     94.8,     2.83,                TRUE,FALSE,FALSE,FALSE,2.246e-14,1.338e-14,3.155e-14,         ,         ,         
 2CXO J142716.0+440718, 14 27 16.10,+44 07 18.30,  30314,     0.19,     0.06,     0.72,     0.71,     67.7,    10.14,                TRUE,FALSE,FALSE,FALSE,3.330e-14,2.926e-14,3.735e-14,         ,         ,         
 2CXO J142734.8+352543, 14 27 34.83,+35 25 43.60,  25365,     0.75,     0.07,     0.82,     0.80,     47.1,     7.92,                TRUE,FALSE,FALSE,FALSE,9.056e-14,7.223e-14,1.078e-13,         ,         ,         
 2CXO J142739.5+331215, 14 27 39.57,+33 12 15.66,  25998,     0.35,     0.33,     4.18,     2.04,     36.1,     5.87,                TRUE,FALSE,FALSE,FALSE,1.652e-13,1.368e-13,1.936e-13,         ,         ,         
 2CXO J142746.7+441719, 14 27 46.76,+44 17 19.11, 141878,     0.44,     0.27,     3.37,     1.82,     40.2,     5.89,                TRUE,FALSE,FALSE,FALSE,8.010e-14,6.579e-14,9.440e-14,         ,         ,         
 2CXO J142754.9+330009, 14 27 54.93,+33 00 09.95, 122333,     0.54,     0.06,     0.73,     0.73,     51.1,     8.85,                TRUE,FALSE,FALSE,FALSE,1.096e-13,9.055e-14,1.286e-13,         ,         ,         
 2CXO J142800.6+350454, 14 28 00.69,+35 04 54.94,  25458,     0.13,     0.07,     0.87,     0.83,     50.2,     3.35,                TRUE,FALSE,FALSE,FALSE,2.065e-14,1.336e-14,2.753e-14,         ,         ,         
 2CXO J142808.8-023124, 14 28 08.90,-02 31 24.75,  18362,     0.88,     0.06,     0.75,     0.73,     87.8,     6.14,                TRUE,FALSE,FALSE,FALSE,1.205e-13,9.610e-14,1.449e-13,         ,         ,         
 2CXO J142810.3+353846, 14 28 10.30,+35 38 46.96, 126993,     0.14,     0.06,     0.77,     0.74,    118.5,    24.84,                TRUE,FALSE,FALSE,FALSE,2.651e-13,2.540e-13,2.756e-13,         ,         ,         
 2CXO J142811.7+332008, 14 28 11.75,+33 20 08.48,   9007,     0.60,     0.12,     1.54,     1.13,    171.3,     6.43,                TRUE,FALSE,FALSE,FALSE,9.181e-14,7.080e-14,1.117e-13,         ,         ,         
 2CXO J142817.7+354021, 14 28 17.79,+35 40 21.97,  25281,     0.26,     0.06,     0.79,     0.73,    162.5,    19.25,                TRUE,FALSE,FALSE,FALSE,1.510e-13,1.430e-13,1.591e-13,         ,         ,         
 2CXO J142838.2+322816, 14 28 38.24,+32 28 16.19, 121327,     0.81,     0.06,     0.72,     0.71,    166.2,    10.81,                TRUE,FALSE,FALSE,FALSE,3.896e-13,3.407e-13,4.386e-13,         ,         ,         
 2CXO J142842.9+342409, 14 28 42.95,+34 24 09.30,  25639,     0.89,     0.12,     1.47,     1.11,     25.1,     4.72,                TRUE,FALSE,FALSE,FALSE,1.632e-14,1.309e-14,1.954e-14,         ,         ,         
 2CXO J142845.4+003915, 14 28 45.48,+00 39 15.87,  57992,     0.84,     0.06,     0.72,     0.72,    137.7,    15.89,                TRUE,FALSE,FALSE,FALSE,7.850e-14,7.356e-14,8.345e-14,         ,         ,         
 2CXO J142848.3+350315, 14 28 48.30,+35 03 15.44, 126010,     0.37,     0.10,     1.19,     1.01,     88.4,     6.12,                TRUE,FALSE,FALSE,FALSE,1.480e-14,1.192e-14,1.768e-14,         ,         ,         
 2CXO J142849.1+004940, 14 28 49.20,+00 49 40.60,  59615,     0.53,     0.09,     1.05,     0.82,     65.8,     9.67,                TRUE,FALSE,FALSE,FALSE,3.330e-14,2.966e-14,3.694e-14,         ,         ,         
 2CXO J142857.9+344149, 14 28 58.00,+34 41 49.87, 125367,     0.12,     0.11,     1.32,     1.10,     43.2,     4.78,                TRUE,FALSE,FALSE,FALSE,1.557e-14,1.168e-14,1.922e-14,         ,         ,         
 2CXO J142858.1+322850, 14 28 58.11,+32 28 50.43, 121348,     0.47,     0.13,     1.54,     1.23,     31.0,     2.72,                TRUE,FALSE,FALSE,FALSE,2.082e-14,1.317e-14,2.847e-14,         ,         ,         
 2CXO J142859.0+322506, 14 28 59.04,+32 25 06.79, 121221,     0.93,     0.11,     1.31,     0.96,     70.0,     6.03,                TRUE,FALSE,FALSE,FALSE,1.206e-13,1.006e-13,1.407e-13,         ,         ,         
 2CXO J142904.6+294342, 14 29 04.69,+29 43 42.42,  34584,     0.56,     0.06,     0.77,     0.76,    173.3,     3.03,                TRUE,FALSE,FALSE,FALSE,3.778e-14,2.495e-14,4.990e-14,         ,         ,         
 2CXO J142911.2+324823, 14 29 11.27,+32 48 23.62, 121952,     0.95,     0.10,     1.19,     0.96,     60.8,     6.07,                TRUE,FALSE,FALSE,FALSE,9.911e-14,8.259e-14,1.156e-13,         ,         ,         
 2CXO J142917.2+342130, 14 29 17.23,+34 21 30.00, 124755,     0.32,     0.06,     0.71,     0.71,     91.3,    15.02,                TRUE,FALSE,FALSE,FALSE,1.112e-13,1.039e-13,1.186e-13,         ,         ,         
 2CXO J142922.8+343030, 14 29 22.89,+34 30 30.12, 125027,     0.25,     0.12,     1.47,     1.20,    179.7,     3.87,                TRUE,FALSE,FALSE,FALSE,1.744e-14,1.354e-14,2.111e-14,         ,         ,         
